review_type,university,field_of_research,researcher_id,researcher_name,publication_id,title,review_reason,source_url
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-007,George Shan,uwa-pub-bef770412a95d5b9,Effect of board composition and ownership characteristics on fraud Evidence from Malaysian listed companies,Official/OpenAlex metadata conflict: title,https://research-repository.uwa.edu.au/en/publications/effect-of-board-composition-and-ownership-characteristics-on-frau/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-007,George Shan,uwa-pub-4fd31d59a979978e,Bad debt provisions of financial institutions: Dilemma of China's corporate governance regime,Official/OpenAlex metadata conflict: title,https://research-repository.uwa.edu.au/en/publications/bad-debt-provisions-of-financial-institutions-dilemma-of-chinas-c/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-008,Glen Hutchings,uwa-pub-7c2eb87213b26856,Reducing public speaking anxiety in accounting students: a guided mastery approach to developing self-efficacy,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/reducing-public-speaking-anxiety-in-accounting-students-a-guided-/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-008,Glen Hutchings,uwa-pub-56da0c9f5ca1a74d,The development and application of a decision-useful measure of environmental best practice for the mining industry,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-development-and-application-of-a-decision-useful-measure-of-e/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-008,Glen Hutchings,uwa-pub-a105b40a8b634576,The Development and Application of a Decision-Useful Measure of Environmental Best Practice for the Mining Industry,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-development-and-application-of-a-decision-useful-measure-of-e-2/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-010,Lyndie Bayne,uwa-pub-6b464d1a7af14d72,The Role of Management Controls in Managing Competing Institutional Logics: A Case Study of a Non-Government Organization,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-role-of-management-controls-in-managing-competing-institution/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-010,Lyndie Bayne,uwa-pub-608ef6e2572b3e85,Determinants of ESG Disclosure among Listed Firms under Voluntary and Mandatory ESG Disclosure Regimes in Hong Kong,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/determinants-of-esg-disclosure-among-listed-firms-under-voluntary/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-010,Lyndie Bayne,uwa-pub-42279b4dff8c8325,"The impact of environmental, social and governance (ESG) disclosure on firm financial performance: evidence from Hong Kong",Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-impact-of-environmental-social-and-governance-esg-disclosure-/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-010,Lyndie Bayne,uwa-pub-6dea5d750cdc4789,The use of case studies in developing students' understanding of the concept ‘material misstatement',Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-use-of-case-studies-in-developing-students-understanding-of-t/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-010,Lyndie Bayne,uwa-pub-2e5f0363fd2ce071,Understanding reporting boundaries in annual reports: a conceptual framework,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/understanding-reporting-boundaries-in-annual-reports-a-conceptual/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-012,Nikki Schonfeldt,uwa-pub-4c52ac2374fad7c9,Improving retention while enhancing student engagement and learning outcomes using gamified mobile technology,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/improving-retention-while-enhancing-student-engagement-and-learni/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-012,Nikki Schonfeldt,uwa-pub-6dea5d750cdc4789,The use of case studies in developing students' understanding of the concept ‘material misstatement',Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-use-of-case-studies-in-developing-students-understanding-of-t/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-014,Prerana Agrawal,uwa-pub-2c5e22759ff0f112,Relational Contracting Theory and Internal Audit: Chief Audit Executives' Perspectives on Creating and Strengthening Trust by Building Credibility and Clarity,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/relational-contracting-theory-and-internal-audit-chief-audit-exec/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-014,Prerana Agrawal,uwa-pub-6dea5d750cdc4789,The use of case studies in developing students' understanding of the concept ‘material misstatement',Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-use-of-case-studies-in-developing-students-understanding-of-t/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-017,Stijn Masschelein,uwa-pub-8320bf55d440948d,The effects of performance-based profit-sharing schemes and client pressure on auditors' pre-negotiation judgments,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-effects-of-performance-based-profit-sharing-schemes-and-clien/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-017,Stijn Masschelein,uwa-pub-84d8e7af75538832,To Risk or Not to Risk: Anxiety and the Calibration Between Risk Perception and Danger Mitigation,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/to-risk-or-not-to-risk-anxiety-and-the-calibration-between-risk-p/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-018,Thanesvary Subraamanniam,uwa-pub-374610a4839b21f2,Perceptions of reputation drivers: evidence from Australian non-accredited business schools,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/perceptions-of-reputation-drivers-evidence-from-australian-non-ac/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-018,Thanesvary Subraamanniam,uwa-pub-28fc01cb8f0f25ff,The impact of total quality management adoption on small and medium enterprises' financial performance,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-impact-of-total-quality-management-adoption-on-small-and-medi/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-019,Vincent Chong,uwa-pub-6b464d1a7af14d72,The Role of Management Controls in Managing Competing Institutional Logics: A Case Study of a Non-Government Organization,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-role-of-management-controls-in-managing-competing-institution/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-019,Vincent Chong,uwa-pub-7f58ab5995bed8a2,Do Client Protection Principles Matter for the Economic and Social Performance of Microfinance Institutions?,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/do-client-protection-principles-matter-for-the-economic-and-socia/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-019,Vincent Chong,uwa-pub-8320bf55d440948d,The effects of performance-based profit-sharing schemes and client pressure on auditors' pre-negotiation judgments,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-effects-of-performance-based-profit-sharing-schemes-and-clien/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-019,Vincent Chong,uwa-pub-b7a4bab455aee48c,The Effect of Ethical Commitment Reminder and Reciprocity in the Workplace on Misreporting,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-effect-of-ethical-commitment-reminder-and-reciprocity-in-the-/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-019,Vincent Chong,uwa-pub-5ccc5618a66e04f4,"The effect of non-financial performance measures, organisational politics and political skill on job performance: Evidence from China",Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-effect-of-non-financial-performance-measures-organisational-p/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-019,Vincent Chong,uwa-pub-913df192211977d6,Delegation of Decision Rights and Misreporting: The Roles of Incentive-based Compensation Schemes and Responsibility Rationalization,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/delegation-of-decision-rights-and-misreporting-the-roles-of-incen/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-019,Vincent Chong,uwa-pub-6a99b05031aa8484,The Role of Management Control Systems in Managing Competing Institutional Logics: A Case Study of a Not-for-profit Organisation,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-role-of-management-control-systems-in-managing-competing-inst/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-019,Vincent Chong,uwa-pub-4b7332de5f7e6ffd,Effect of transformational-leadership style and management control system on managerial performance,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/effect-of-transformational-leadership-style-and-management-contro/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-019,Vincent Chong,uwa-pub-d52edacb54463f75,The effect of a budget-based incentive compensation scheme on job performance: The mediating role of trust-in-supervisor and organizational commitment,Official/OpenAlex metadata conflict: title,https://research-repository.uwa.edu.au/en/publications/the-effect-of-a-budget-based-incentive-compensation-scheme-on-job/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-019,Vincent Chong,uwa-pub-b0d9c10d3821a051,The impact of the antecedents and consequences of job burnout on junior accountants’ turnover intentions: a structural equation modelling approach,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-impact-of-the-antecedents-and-consequences-of-job-burnout-on-/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-019,Vincent Chong,uwa-pub-ea23870c3286b6f6,The effect of trust-in-superior and truthfulness on budgetary slack: an experimental investigation,Official/OpenAlex metadata conflict: doi,https://research-repository.uwa.edu.au/en/publications/the-effect-of-trust-in-superior-and-truthfulness-on-budgetary-sla/
publication_relationship,The University of Western Australia,Accounting,uwa-accounting-020,Warrick Van Zyl,uwa-pub-842d39f76525e5e1,Accounting for financial instruments with characteristics of debt and equity: finding a way forward,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/accounting-for-financial-instruments-with-characteristics-of-debt/
publication_relationship,The University of Western Australia,Finance,uwa-finance-001,Chloe Ho,uwa-pub-d78d4655c55cb1e8,Does CEO personal environmental value matter?,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/does-ceo-personal-environmental-value-matter/
publication_relationship,The University of Western Australia,Finance,uwa-finance-001,Chloe Ho,uwa-pub-3a8fbf6af403b8b3,Does cybersecurity risk stifle corporate innovation activities?,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/does-cybersecurity-risk-stifle-corporate-innovation-activities/
publication_relationship,The University of Western Australia,Finance,uwa-finance-001,Chloe Ho,uwa-pub-f95a101ad2826ec7,Equity in capital raising? Empirical evidence from structured private placements,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/equity-in-capital-raising-empirical-evidence-from-structured-priv/
publication_relationship,The University of Western Australia,Finance,uwa-finance-001,Chloe Ho,uwa-pub-bec6fa39776e7913,The COVID-19 pandemic: How important is face-to-face interaction for information dissemination?,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-covid-19-pandemic-how-important-is-face-to-face-interaction-f/
publication_relationship,The University of Western Australia,Finance,uwa-finance-001,Chloe Ho,uwa-pub-a634ca983dd7b192,CEO and CFO equity compensation and dividend payout over the firm lifecycle,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/ceo-and-cfo-equity-compensation-and-dividend-payout-over-the-firm/
publication_relationship,The University of Western Australia,Finance,uwa-finance-001,Chloe Ho,uwa-pub-cc06e0aad9daca1b,Rights issues: Retail shareholders and their participation decisions,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/rights-issues-retail-shareholders-and-their-participation-decisio/
publication_relationship,The University of Western Australia,Finance,uwa-finance-001,Chloe Ho,uwa-pub-d913f96f2cc4c404,Value of Dividend Signaling in Uncertain Times,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/value-of-dividend-signaling-in-uncertain-times/
publication_relationship,The University of Western Australia,Finance,uwa-finance-002,Daniel Cahill,uwa-pub-856e22dade8e1c1f,Technical talk in bitcoin and equity,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/technical-talk-in-bitcoin-and-equity/
publication_relationship,The University of Western Australia,Finance,uwa-finance-002,Daniel Cahill,uwa-pub-782d0e544a0846ff,Investigating proxies for retail investor attention in financial markets,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/investigating-proxies-for-retail-investor-attention-in-financial-/
publication_relationship,The University of Western Australia,Finance,uwa-finance-002,Daniel Cahill,uwa-pub-bec6fa39776e7913,The COVID-19 pandemic: How important is face-to-face interaction for information dissemination?,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-covid-19-pandemic-how-important-is-face-to-face-interaction-f/
publication_relationship,The University of Western Australia,Finance,uwa-finance-002,Daniel Cahill,uwa-pub-9f045ee724a1c9c0,The role of implied volatility in liquidity provision,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-role-of-implied-volatility-in-liquidity-provision/
publication_relationship,The University of Western Australia,Finance,uwa-finance-004,Duc Vo,uwa-pub-f37a0d0072f4efc1,Does Financial Literacy Improve Life Satisfaction? Robust Evidence From Several Approaches,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/does-financial-literacy-improve-life-satisfaction-robust-evidence/
publication_relationship,The University of Western Australia,Finance,uwa-finance-004,Duc Vo,uwa-pub-5eca69434c63eac0,The differential effects of prevention and restrictive policies in crises: What can we learn from the COVID-19 pandemic?,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-differential-effects-of-prevention-and-restrictive-policies-i/
publication_relationship,The University of Western Australia,Finance,uwa-finance-004,Duc Vo,uwa-pub-23960fa841f5874f,When Nature Hits the Bottom Line: Transition Biodiversity Risk and Corporate Creditworthiness,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/when-nature-hits-the-bottom-line-transition-biodiversity-risk-and/
publication_relationship,The University of Western Australia,Finance,uwa-finance-004,Duc Vo,uwa-pub-bfd8256522907bd6,How is Trading Behavior in Commodity Futures Affected by the 52-Week High and Low?,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/how-is-trading-behavior-in-commodity-futures-affected-by-the-52-w/
publication_relationship,The University of Western Australia,Finance,uwa-finance-004,Duc Vo,uwa-pub-911855553627d595,Accounting-based variables as an early warning indicator of financial distress in crisis and non-crisis periods,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/accounting-based-variables-as-an-early-warning-indicator-of-finan/
publication_relationship,The University of Western Australia,Finance,uwa-finance-004,Duc Vo,uwa-pub-32da3c431154bb06,Chief Executive Officer's national culture and bank risk-taking behaviour: International evidence,Official/OpenAlex metadata conflict: title,https://research-repository.uwa.edu.au/en/publications/chief-executive-officers-national-culture-and-bank-risk-taking-be/
publication_relationship,The University of Western Australia,Finance,uwa-finance-004,Duc Vo,openalex-pub-6bc65b27e7aa2a76,"RETRACTED: Drivers of domestic migration in Vietnam: The characteristics of the households and their heads, environmental factors and living conditions",OpenAlex marks this work as retracted,https://doi.org/10.1371/journal.pone.0304321
publication_relationship,The University of Western Australia,Finance,uwa-finance-004,Duc Vo,uwa-pub-d70d3c7ca05b301c,The geopolitical risk spillovers across BRICS countries: A quantile frequency connectedness approach,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-geopolitical-risk-spillovers-across-brics-countries-a-quantil/
publication_relationship,The University of Western Australia,Finance,uwa-finance-004,Duc Vo,uwa-pub-f11e5daabd445f5a,The purchasing power parity and exchange-rate economics half a century on,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-purchasing-power-parity-and-exchange-rate-economics-half-a-ce/
publication_relationship,The University of Western Australia,Finance,uwa-finance-004,Duc Vo,uwa-pub-8e57899f3ef9ebc8,Do banks accumulate a higher level of intellectual capital? Evidence from an emerging market,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/do-banks-accumulate-a-higher-level-of-intellectual-capital-eviden/
