publication_id,source_record_id,title,publication_year,publication_status,article_url,doi,journal_name,issn,eissn,all_issns,volume,issue,pages,authors,author_count,publication_type,open_access,scopus_url,field_of_research,official_source,source_url
uwa-pub-7ead4896fe11f358,fixing-diluted-earnings-per-share-recognising-the-dilutive-effect,Fixing diluted earnings per share: Recognising the dilutive effects of employee stock options,2022,Published - Jun 2022,https://research-repository.uwa.edu.au/en/publications/fixing-diluted-earnings-per-share-recognising-the-dilutive-effect/,10.1111/acfi.12927,Accounting and Finance,0810-5391,,0810-5391,62,2,2993-3019,"Warrick van Zyl, Enrico Uliana",1,Research output: Contribution to journal › Article › peer-review,true,https://www.scopus.com/pages/publications/85124901745#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/fixing-diluted-earnings-per-share-recognising-the-dilutive-effect/
uwa-pub-9a10e9dc43572248,foreign-developments-copyright-law-in-australia-fair-dealing-for-,Foreign Developments - Copyright Law in Australia - Fair Dealing for Research or Study Purposes,2001,Published - 2001,https://research-repository.uwa.edu.au/en/publications/foreign-developments-copyright-law-in-australia-fair-dealing-for-/,,Journal of Law and Education,0275-6072,,0275-6072,30,3,505-523,"A.N. Khan, Phil Hancock",1,Research output: Contribution to journal › Article,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/foreign-developments-copyright-law-in-australia-fair-dealing-for-/
uwa-pub-749cdd3670a6e1fe,foreward-the-story-of-woodbridge-house-and-its-builder-charles-ha,Foreward: The Story of Woodbridge House and Its Builder Charles Harper,2022,Published - 2022,https://research-repository.uwa.edu.au/en/publications/foreward-the-story-of-woodbridge-house-and-its-builder-charles-ha/,,,,,,,,,David Gilchrist,1,Research output: Chapter in Book/Conference paper › Foreword/postscript,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/foreward-the-story-of-woodbridge-house-and-its-builder-charles-ha/
uwa-pub-6408e1102231261f,foreward-workplace-culture-amp-the-ndis,Foreward - Workplace Culture & the NDIS,2020,Published - 2020,https://research-repository.uwa.edu.au/en/publications/foreward-workplace-culture-amp-the-ndis/,,,,,,,,,David Gilchrist,1,Research output: Chapter in Book/Conference paper › Foreword/postscript,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/foreward-workplace-culture-amp-the-ndis/
uwa-pub-ff02ea687dbb2d3c,from-demonized-other-to-idealized-other-cannibalism-in-maryse-con,From demonized other to idealized other: Cannibalism in maryse condé's histoire de la femme cannibal,2021,Published - 2021,https://research-repository.uwa.edu.au/en/publications/from-demonized-other-to-idealized-other-cannibalism-in-maryse-con/,10.1353/tfr.2021.0099,French Review,0016-111X,,0016-111X,94,4,129-141,Dhammi Azariadis,1,Research output: Contribution to journal › Review article › peer-review,false,https://www.scopus.com/pages/publications/85111689707,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/from-demonized-other-to-idealized-other-cannibalism-in-maryse-con/
uwa-pub-06aca08e46c66d85,from-golden-age-to-disappointment-women-in-the-parliament-of-west,From Golden Age to Disappointment: Women in the Parliament of Western Australia,2023,Published - 28 Jul 2023,https://research-repository.uwa.edu.au/en/publications/from-golden-age-to-disappointment-women-in-the-parliament-of-west/,,,,,,,,,"David Gilchrist, Grace Brooks",1,Research output: Contribution to conference › Conference presentation/ephemera,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/from-golden-age-to-disappointment-women-in-the-parliament-of-west/
uwa-pub-8416fa4f94dbe311,from-human-hands-to-machine-minds-financing-ai-driven-entrepreneu-2,From Human Hands to Machine Minds: Financing AI-Driven Entrepreneurship in Reward-Based Crowdfunding,2026,Published - Jun 2026,https://research-repository.uwa.edu.au/en/publications/from-human-hands-to-machine-minds-financing-ai-driven-entrepreneu-2/,10.1111/acfi.70207,Accounting and Finance,0810-5391,,0810-5391,66,2,1055-1076,"Zirui Song, Yihui Lan, Yuan George Shan",2,Research output: Contribution to journal › Article › peer-review,true,https://www.scopus.com/pages/publications/105032420795#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/from-human-hands-to-machine-minds-financing-ai-driven-entrepreneu-2/
uwa-pub-7adfc255130b98b2,good-governance-principles-and-guidance-a-comparative-study-betwe,Good Governance Principles and Guidance: A Comparative Study Between Chinese and Australian Not-for-profit Organisations,2019,Published - 12 Dec 2019,https://research-repository.uwa.edu.au/en/publications/good-governance-principles-and-guidance-a-comparative-study-betwe/,,,,,,,,,"David Gilchrist, Linda Zhai",1,Research output: Working paper › Discussion paper,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/good-governance-principles-and-guidance-a-comparative-study-betwe/
uwa-pub-c1862372918e2cf0,good-luck-or-good-management-public-sector-audit-in-the-swan-rive,"Good Luck or Good Management? Public Sector Audit in the Swan River Colony, 1828 - 1835",2011,Published - 2011,https://research-repository.uwa.edu.au/en/publications/good-luck-or-good-management-public-sector-audit-in-the-swan-rive/,,,,,,,,,"Michelle Bunn, David Gilchrist",1,Research output: Chapter in Book/Conference paper › Conference paper › peer-review,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/good-luck-or-good-management-public-sector-audit-in-the-swan-rive/
uwa-pub-cc915039e2eec94d,governance-and-performance-in-chinas-real-estate-sector,Governance and performance in China’s real estate sector,2016,Published - 13 Jun 2016,https://research-repository.uwa.edu.au/en/publications/governance-and-performance-in-chinas-real-estate-sector/,10.1108/mf-01-2015-0010,Managerial Finance,0307-4358,,0307-4358,42,6,585-603,"L. Xu, R.P. McIver, Yuan George Shan, X. Wang",1,Research output: Contribution to journal › Article › peer-review,false,https://www.scopus.com/pages/publications/84996486033#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/governance-and-performance-in-chinas-real-estate-sector/
uwa-pub-a0b13f1e4855fd6f,grain-by-grain-how-rice-farming-cultivates-esg-rating-consistency,Grain by grain: How rice farming cultivates ESG rating consistency?,2026,Published - Sept 2026,https://research-repository.uwa.edu.au/en/publications/grain-by-grain-how-rice-farming-cultivates-esg-rating-consistency/,10.1016/j.ememar.2026.101525,Emerging Markets Review,1566-0141,,1566-0141,74,,,"Xin Wang, Wencheng Cao, Yuan George Shan, Joey Wenling Yang",2,Research output: Contribution to journal › Article › peer-review,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/grain-by-grain-how-rice-farming-cultivates-esg-rating-consistency/
uwa-pub-787f59f3209bcdde,green-credit-and-banks-risk-taking-evidence-from-china,Green credit and bank’s risk-taking: evidence from China,2025,Published - 17 Jan 2025,https://research-repository.uwa.edu.au/en/publications/green-credit-and-banks-risk-taking-evidence-from-china/,10.1108/ijmf-03-2024-0144,International Journal of Managerial Finance,1743-9132,,1743-9132,21,1,157-184,"Jianbo Song, Wencheng Cao, Yuan George Shan",1,Research output: Contribution to journal › Article › peer-review,false,https://www.scopus.com/pages/publications/85197866166#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/green-credit-and-banks-risk-taking-evidence-from-china/
uwa-pub-1ce6819b5dca7130,grey-lines-in-grey-literature-incorporating-grey-literature-value-2,"Grey Lines in Grey Literature: Incorporating grey literature value into the research, development and evaluation of public policy and the social sciences",2024,Published - 2024,https://research-repository.uwa.edu.au/en/publications/grey-lines-in-grey-literature-incorporating-grey-literature-value-2/,,,,,,,,,"David Gilchrist, Ben Perks",2,Research output: Contribution to conference › Conference presentation/ephemera,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/grey-lines-in-grey-literature-incorporating-grey-literature-value-2/
uwa-pub-a9e1663efc696af3,grey-lines-in-grey-literature-incorporating-grey-literature-value,Grey Lines in Grey Literature: Incorporating Grey Literature Value into the Research and Evaluation of Public Policy and the Social Sciences,2023,Published - 30 Nov 2023,https://research-repository.uwa.edu.au/en/publications/grey-lines-in-grey-literature-incorporating-grey-literature-value/,,,,,,,,,"David Gilchrist, Ben Perks",2,Research output: Working paper › peer-review,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/grey-lines-in-grey-literature-incorporating-grey-literature-value/
uwa-pub-7fa9d6b6bcaf48ce,guest-editorial-carbon-emissions-trading-and-supply-chain-informa,"Guest editorial: Carbon emissions trading and supply chain, information disclosure, and sustainability reporting assurance",2025,Published - Oct 2025,https://research-repository.uwa.edu.au/en/publications/guest-editorial-carbon-emissions-trading-and-supply-chain-informa/,10.1108/sampj-09-2025-961,"Sustainability Accounting, Management and Policy Journal",2040-8021,,2040-8021,16,5,1165-1168,"Simone Domenico Scagnelli, Grantley Taylor, Yuan George Shan, Donghui Li",1,Research output: Contribution to journal › Editorial › peer-review,false,https://www.scopus.com/pages/publications/105024476565,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/guest-editorial-carbon-emissions-trading-and-supply-chain-informa/
uwa-pub-7293e66cc644cf07,hedging-employee-stock-options-and-the-implications-for-accountin,Hedging employee stock options and the implications for accounting standards,2008,Published - 2008,https://research-repository.uwa.edu.au/en/publications/hedging-employee-stock-options-and-the-implications-for-accountin/,10.1080/10293523.2008.11082497,Investment Analysts Journal,1029-3523,,1029-3523,37,67,29-36,"D. Taylor, Warrick van Zyl",1,Research output: Contribution to journal › Article › peer-review,false,https://www.scopus.com/pages/publications/72649104871#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/hedging-employee-stock-options-and-the-implications-for-accountin/
uwa-pub-3518efe39a703ef6,home-ownership-and-affordability-for-people-living-with-disabilit,Home Ownership and Affordability for People Living with Disability in Western Australia,2014,Published - 2014,https://research-repository.uwa.edu.au/en/publications/home-ownership-and-affordability-for-people-living-with-disabilit/,,,,,,,,,"David Gilchrist, Alan Charlton",1,Research output: Working paper › Discussion paper,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/home-ownership-and-affordability-for-people-living-with-disabilit/
uwa-pub-4744f826fac1032d,how-does-news-flow-affect-cross-market-volatility-spillovers-evid,How does news flow affect cross-market volatility spillovers? Evidence from China's stock index futures and spot markets,2021,Published - May 2021,https://research-repository.uwa.edu.au/en/publications/how-does-news-flow-affect-cross-market-volatility-spillovers-evid/,10.1016/j.iref.2021.01.003,International Review of Economics and Finance,1059-0560,,1059-0560,73,,196-213,"Xinmiao Zhou, Junru Zhang, Zhaoyong Zhang",1,Research output: Contribution to journal › Article › peer-review,false,https://www.scopus.com/pages/publications/85099699924#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/how-does-news-flow-affect-cross-market-volatility-spillovers-evid/
uwa-pub-1a7fe1dd2b5d9551,how-leader-alignment-of-words-and-deeds-affects-followers-a-meta-,How Leader Alignment of Words and Deeds Affects Followers: A Meta-analysis of Behavioral Integrity Research,2014,Published - 2014,https://research-repository.uwa.edu.au/en/publications/how-leader-alignment-of-words-and-deeds-affects-followers-a-meta-/,10.1007/s10551-014-2332-3,Journal of Business Ethics,0167-4544,,0167-4544,N/A,,1-14,"T. Simons, H. Leroy, V. Collewaert, Stijn Masschelein",1,Research output: Contribution to journal › Article › peer-review,false,https://www.scopus.com/pages/publications/84951762996#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/how-leader-alignment-of-words-and-deeds-affects-followers-a-meta-/
